100,0.59,0.45
200,0.58,0.57
300,0.57,0.58
400,0.5599999999999999,0.64
500,0.5499999999999999,0.69
600,0.5399999999999999,0.68
700,0.5299999999999999,0.76
800,0.5199999999999999,0.75
900,0.5099999999999999,0.72
1000,0.4999999999999999,0.77
1100,0.4899999999999999,0.75
1200,0.47999999999999987,0.75
1300,0.46999999999999986,0.82
1400,0.45999999999999985,0.79
1500,0.44999999999999984,0.74
1600,0.43999999999999984,0.85
1700,0.4299999999999998,0.82
1800,0.4199999999999998,0.78
1900,0.4099999999999998,0.8
2000,0.3999999999999998,0.89
2100,0.3899999999999998,0.84
2200,0.3799999999999998,0.95
2300,0.3699999999999998,0.91
2400,0.35999999999999976,0.97
2500,0.34999999999999976,0.97
2600,0.33999999999999975,0.95
2700,0.32999999999999974,0.89
2800,0.31999999999999973,0.96
2900,0.3099999999999997,0.94
3000,0.2999999999999997,0.91
3100,0.2899999999999997,0.92
3200,0.2799999999999997,0.92
3300,0.2699999999999997,0.97
3400,0.2599999999999997,0.94
3500,0.24999999999999967,0.94
3600,0.23999999999999966,0.95
3700,0.22999999999999965,0.95
3800,0.21999999999999964,0.95
3900,0.20999999999999963,0.92
4000,0.19999999999999962,0.92
4100,0.1899999999999996,0.9
4200,0.1799999999999996,0.96
4300,0.1699999999999996,0.93
4400,0.1599999999999996,0.94
4500,0.14999999999999958,0.91
4600,0.13999999999999957,0.96
4700,0.12999999999999956,0.93
4800,0.11999999999999957,0.93
4900,0.10999999999999957,0.93
5000,0.09999999999999958,0.95
5100,0.08999999999999958,0.91
5200,0.07999999999999959,0.94
5300,0.06999999999999959,0.86
5400,0.05999999999999959,0.92
5500,0.049999999999999586,0.91
5600,0.039999999999999584,0.97
5700,0.029999999999999583,0.91
5800,0.01999999999999958,0.95
5900,0.00999999999999958,0.95
6000,0.0,0.94
6100,0.0,0.95
6200,0.0,0.96
6300,0.0,0.96
6400,0.0,0.91
6500,0.0,0.99
6600,0.0,0.91
6700,0.0,0.93
6800,0.0,0.96
6900,0.0,0.92
7000,0.0,0.94
7100,0.0,0.94
7200,0.0,0.94
7300,0.0,0.94
7400,0.0,0.91
7500,0.0,0.94
7600,0.0,0.95
7700,0.0,0.92
7800,0.0,0.91
7900,0.0,0.9
8000,0.0,0.95
8100,0.0,0.91
8200,0.0,0.88
8300,0.0,0.94
8400,0.0,0.96
8500,0.0,0.95
8600,0.0,0.93
8700,0.0,0.92
8800,0.0,0.93
8900,0.0,0.94
9000,0.0,0.93
9100,0.0,0.93
9200,0.0,0.94
9300,0.0,0.95
9400,0.0,0.96
9500,0.0,0.95
9600,0.0,0.85
9700,0.0,0.93
9800,0.0,0.92
9900,0.0,0.94
